STATUS;ORBITAL_PERIOD_DAYS;TRANSIT_DURATION_HOURS;TRANSIT_DEPTH_PPM;PLANET_RADIUS_REARTH;PLANET_INSOLATION_EFLUX;PLANET_EQ_TEMP_K;STELLAR_TEFF_K;STELLAR_LOGG_CMS2;STELLAR_RADIUS_RSUN
CONFIRMED;39.6431552;6.5292;15664.0;10.98;11.74;472.0;5231.0;4.455;0.9
FALSE POSITIVE;51.42598578;16.9422;66068.0;29.66;21.4;549.0;6257.0;4.41;1.147
CONFIRMED;21.80451611;3.4097;1144.9;2.6;20.48;543.0;5481.0;4.629;0.708
CONFIRMED;10.28194593;3.4366;1110.7;2.53;50.6;680.0;5196.0;4.593;0.775
CONFIRMED;18.11993039;4.2309;1506.9;2.95;23.77;563.0;5196.0;4.593;0.775
CONFIRMED;3.78402867;1.9012;426.1;1.7;191.78;949.0;5196.0;4.593;0.775
CONFIRMED;5.15448142;3.228;697.5;2.94;204.1;964.0;5431.0;4.457;0.884
FALSE POSITIVE;33.80364366;11.4813;13494.0;20.7;72.71;745.0;5855.0;3.999;1.796
CONFIRMED;5.743469797;3.4412;1240.2;3.13;219.95;982.0;5897.0;4.531;0.891
CANDIDATE;39.4759093;2.968;1012.6;4.06;26.13;577.0;6225.0;4.45;1.031
FALSE POSITIVE;19.974485239;4.23479;40293.0;26.56;56.84;700.0;6108.0;4.471;0.997
CONFIRMED;3.166353562;3.3129;1473.4;3.82;621.92;1273.0;6007.0;4.47;0.998
FALSE POSITIVE;23.899634407;3.81881;20953.0;44.04;42.8;652.0;6192.0;4.503;0.924
CONFIRMED;3.388012244;2.6849;280.1;2.11;705.93;1315.0;5553.0;4.221;1.25
CONFIRMED;5.83909761;3.1915;273.6;2.06;341.48;1097.0;5553.0;4.221;1.25
CONFIRMED;1.620467654;2.1888;159.6;1.57;1893.42;1681.0;5553.0;4.221;1.25
CONFIRMED;10.6816951;3.605;307.8;2.3;152.75;897.0;5553.0;4.221;1.25
CONFIRMED;6.104849417;4.6912;2090.3;3.18;89.25;784.0;5085.0;4.584;0.712
CONFIRMED;3.578780566;2.91089;11382.0;10.43;406.6;1145.0;5524.0;4.421;0.994
FALSE POSITIVE;3.187067566;3.119;1037.4;23.88;319.76;1079.0;5450.0;4.552;0.811
CONFIRMED;5.826657508;2.9183;1539.1;4.09;248.57;1013.0;5561.0;4.362;1.06
CONFIRMED;12.41216347;3.739;611.3;2.58;90.65;787.0;5561.0;4.362;1.06
CONFIRMED;18.74649011;3.895;796.8;3.05;52.38;686.0;5561.0;4.362;1.06
CONFIRMED;20.86021229;5.1937;1910.5;5.5;87.76;781.0;6035.0;4.22;1.257
CONFIRMED;42.63427848;6.1998;1719.3;5.22;33.82;615.0;6035.0;4.22;1.257
CONFIRMED;87.6476068;8.871;1009.6;4.0;12.94;484.0;6035.0;4.22;1.257
CANDIDATE;9.61731426;3.8692;234.0;1.94;246.13;1010.0;6035.0;4.22;1.257
CONFIRMED;9.467821474;2.4327;2237.0;2.13;6.47;407.0;3582.0;4.807;0.458
CONFIRMED;0.893040969;1.0981;741.7;1.24;151.14;893.0;3582.0;4.807;0.458
CONFIRMED;4.942783419;3.25346;11145.0;10.62;244.42;1008.0;5514.0;4.459;0.978
CONFIRMED;20.83426731;4.0454;988.4;2.74;29.62;595.0;5537.0;4.549;0.88
CONFIRMED;9.94602357;3.3862;994.5;3.12;100.34;807.0;5344.0;4.365;1.013
CONFIRMED;1.04562195;1.8955;213.0;1.45;2031.84;1710.0;5344.0;4.365;1.013
CONFIRMED;5.71462396;2.336;297.8;1.78;210.16;971.0;5344.0;4.365;1.013
FALSE POSITIVE;102.9641952;15.735;1896.7;39.0;95.4;797.0;5047.0;3.066;7.119
CONFIRMED;8.14515981;5.073;446.8;3.43;287.91;1050.0;5896.0;4.197;1.24
CONFIRMED;18.9985279;4.529;430.7;43.17;93.03;792.0;5896.0;4.197;1.24
CONFIRMED;4.24439049;3.282;174.0;2.07;686.99;1305.0;5896.0;4.197;1.24
CANDIDATE;90.1240507;11.649;3020.3;7.12;13.09;485.0;6520.0;4.375;1.215
CONFIRMED;28.5742692;4.9427;824.9;2.32;19.83;538.0;5551.0;4.508;0.812
CANDIDATE;856.672115;23.144;858.1;3.87;0.81;242.0;6449.0;4.232;1.309
CANDIDATE;0.689210173;1.6169;195.0;1.32;3362.71;1943.0;5630.0;4.505;0.954
CONFIRMED;7.34373964;1.1784;574.4;1.84;117.5;839.0;5757.0;4.597;0.762
FALSE POSITIVE;0.445277068;3.539;186.7;35.74;10177.11;2562.0;6167.0;4.444;1.064
FALSE POSITIVE;0.379463865;0.86896;1973.3;59.56;19256.81;3000.0;5075.0;3.892;1.783
FALSE POSITIVE;9.88047978;2.78458;18541.0;23.6;129.45;860.0;6113.0;4.512;0.917
FALSE POSITIVE;4.6484156;38.1939;128.4;5.06;6152.88;2259.0;6980.0;3.577;3.482
FALSE POSITIVE;17.512014768;1.8248;4511.7;13.66;98.77;804.0;6224.0;4.33;1.132
CANDIDATE;3.9886021;1.7376;673.5;34.39;23135.72;3145.0;4813.0;2.472;13.652
CANDIDATE;0.533059312;1.8621;1495.8;133.56;277887.7;5862.0;8523.0;3.559;4.051
FALSE POSITIVE;0.525154153;2.1441;747.5;23.61;4391.51;2073.0;5582.0;4.497;0.846
FALSE POSITIVE;1.303861044;4.0541;598.2;27.85;1595.19;1610.0;5758.0;4.475;0.902
FALSE POSITIVE;0.73452496;6.7;;;;;;;
FALSE POSITIVE;2.55549176;9.083;113.8;23.35;701.68;1312.0;5948.0;4.508;0.901
FALSE POSITIVE;2.947376671;2.0911;433.2;403.59;7903.84;2404.0;8090.0;4.002;2.234
CONFIRMED;224.7789355;11.1899;3487.5;7.67;2.92;333.0;5873.0;4.293;1.235
FALSE POSITIVE;0.890110752;0.8774;321.5;1.25;838.42;1372.0;4768.0;4.628;0.711
FALSE POSITIVE;5.76573396;2.924;248.0;7.47;3518.78;1964.0;5772.0;3.364;4.434
CONFIRMED;7.42608123;3.6379;443.3;2.47;273.78;1037.0;6049.0;4.353;1.176
CONFIRMED;15.9868932;4.158;178.5;1.62;98.51;803.0;6049.0;4.353;1.176
FALSE POSITIVE;0.73094589;4.32;250.2;17.12;3248.17;1922.0;5901.0;4.553;0.848
CONFIRMED;18.92537246;3.9835;640.9;13.92;443.58;1171.0;4941.0;3.317;4.885
FALSE POSITIVE;0.933749106;4.256;186.2;3.22;15822.49;2863.0;6215.0;3.849;2.188
FALSE POSITIVE;2.037440623;3.442;118.6;1.19;1448.05;1572.0;6253.0;4.415;1.015
CANDIDATE;129995.7784;9.408;1474.9;2.99;0.0;25.0;4500.0;4.572;0.726
CONFIRMED;31.5925809;13.566;145.1;1.78;53.09;688.0;5676.0;4.1;1.487
CONFIRMED;17.157236;11.284;110.4;1.55;119.87;844.0;5676.0;4.1;1.487
CONFIRMED;1.97376085;1.82542;30222.0;8.78;76.1;753.0;3807.0;4.762;0.503
CANDIDATE;13.118962443;4.3045;372.2;8.25;2310.43;1768.0;7221.0;3.488;4.24
FALSE POSITIVE;4.618767792;5.9957;4399.1;7.48;442.78;1170.0;6013.0;4.381;1.033
CANDIDATE;7.82187328;3.8417;42.2;2.78;4601.71;2101.0;7221.0;3.488;4.24
CANDIDATE;53.5057611;10.5616;195.6;2.52;49.16;675.0;6247.0;4.016;1.762
CONFIRMED;2.785821236;3.5599;68.9;1.69;2388.98;1784.0;6202.0;4.026;1.733
FALSE POSITIVE;52.56901867;6.7507;26900.0;78.54;69.62;737.0;7240.0;4.178;1.717
FALSE POSITIVE;3.411758679;3.158;570.6;14.71;51.85;684.0;3995.0;4.71;0.561
FALSE POSITIVE;0.525426427;1.0801;324.6;1.45;4349.62;2069.0;5791.0;4.575;0.802
CONFIRMED;1.269091415;1.4647;340.9;1.41;740.47;1331.0;5041.0;4.576;0.766
CONFIRMED;2.853133997;1.465;277.1;1.36;251.77;1016.0;5041.0;4.576;0.766
CONFIRMED;6.79685353;3.1702;393.1;2.01;222.91;985.0;6061.0;4.486;0.97
FALSE POSITIVE;8.667822346;4.9658;2121.9;67.37;681.39;1303.0;6266.0;3.923;1.889
CONFIRMED;1.475323222;2.3155;154.9;5.88;13331.51;2740.0;4941.0;3.317;4.885
CONFIRMED;4.15246118;2.5755;223.4;7.62;3354.56;1941.0;4941.0;3.317;4.885
FALSE POSITIVE;6.7210783;7.46;;;;;;;
CONFIRMED;8.7348852;4.49;270.7;1.59;148.62;890.0;5982.0;4.493;0.96
FALSE POSITIVE;10.26547688;3.733;399.6;1.81;83.13;770.0;5699.0;4.553;0.853
CANDIDATE;13.4471791;3.0454;1428.2;5.24;122.34;848.0;6276.0;4.405;1.041
FALSE POSITIVE;3.305577989;2.5903;17971.0;25.89;263.55;1027.0;5534.0;4.629;0.707
FALSE POSITIVE;4.800653901;9.0419;15304.0;16.91;778.45;1347.0;6715.0;4.347;1.241
FALSE POSITIVE;15.06649901;5.9885;36348.0;56.44;177.96;932.0;5751.0;4.028;1.626
FALSE POSITIVE;34.82008158;11.1711;18848.0;11.36;10.49;459.0;5114.0;4.522;0.784
FALSE POSITIVE;0.651784374;2.0141;2779.3;33.65;4500.59;2090.0;5555.0;4.375;1.061
FALSE POSITIVE;1.353771892;7.012;1349.1;430.99;136609.48;4903.0;4283.0;2.012;15.76
FALSE POSITIVE;18.95491633;24.249;867.5;71.39;397.48;1139.0;6362.0;3.761;2.534
FALSE POSITIVE;4.348866254;3.2797;625.6;2436.69;401588.95;6421.0;3598.0;0.65;101.451
FALSE POSITIVE;47.93094546;2.6897;2144.4;68.02;158.41;905.0;8214.0;4.104;1.938
FALSE POSITIVE;3.99751422;3.686;32.8;2.98;5563.95;2203.0;5066.0;3.122;5.324
FALSE POSITIVE;1.592633181;5.5605;633.1;1.56;290.51;1053.0;4506.0;4.626;0.651
CONFIRMED;67.5923754;12.249;4158.1;12.1;28.2;588.0;6038.0;4.082;1.744
CONFIRMED;17.02902786;4.645;568.9;2.54;76.66;755.0;5839.0;4.327;1.067
CONFIRMED;6.84619236;3.529;246.8;1.67;258.41;1022.0;5839.0;4.327;1.067
CONFIRMED;67.8321638;7.358;507.8;2.39;12.14;476.0;5839.0;4.327;1.067
CONFIRMED;43.1312147;3.198;447.8;2.39;22.21;554.0;5839.0;4.327;1.067
CONFIRMED;1.224866441;1.7086;196.0;1.54;2174.33;1741.0;5553.0;4.32;1.107
CONFIRMED;37.8102649;8.733;570.3;2.33;24.27;566.0;6085.0;4.451;0.973
CONFIRMED;25.93406406;4.6142;414.5;2.48;55.1;695.0;5952.0;4.287;1.225
CONFIRMED;83.4463485;6.536;503.0;2.73;11.59;471.0;5952.0;4.287;1.225
FALSE POSITIVE;7.04710032;2.926;400.9;25.2;223.84;986.0;5766.0;4.363;1.068
CONFIRMED;12.99204853;6.0175;270.6;2.03;132.94;866.0;5765.0;4.236;1.242
FALSE POSITIVE;11.11620211;4.211;4843.9;8.96;125.21;853.0;6122.0;4.471;0.996
FALSE POSITIVE;1.922861499;3.5734;1916.2;5.09;884.12;1392.0;5778.0;4.531;0.911
FALSE POSITIVE;0.635445336;1.8592;2547.4;19.0;451.42;1177.0;3920.0;4.7;0.55
FALSE POSITIVE;1.665784138;1.8946;2006.2;97.27;11424.49;2636.0;6261.0;3.686;2.789
FALSE POSITIVE;55.6639167;23.546;3414.4;34.14;8.38;434.0;5587.0;4.528;0.853
CONFIRMED;52.09081627;8.6388;2894.1;7.14;29.07;592.0;6198.0;4.237;1.324
FALSE POSITIVE;7.1548608;7.694;780.4;7.41;1141.57;1482.0;7443.0;4.166;1.739
CONFIRMED;4.28746668;1.5693;790.1;2.29;186.31;942.0;5296.0;4.576;0.815
FALSE POSITIVE;2.002779769;2.231;260.5;1.42;696.4;1311.0;5346.0;4.44;0.892
CONFIRMED;8.18739443;3.0472;517.6;1.92;88.36;782.0;5251.0;4.494;0.849
CONFIRMED;76.0498163;7.158;445.9;1.75;4.53;372.0;5251.0;4.494;0.849
CONFIRMED;3.341799486;2.9254;178.2;1.67;798.41;1356.0;5873.0;4.293;1.235
FALSE POSITIVE;3.3226948;3.568;78.7;15.33;52428.3;3859.0;5234.0;2.41;16.959
FALSE POSITIVE;36.97708808;4.737;1269.9;38.6;31.08;602.0;5589.0;4.193;1.239
FALSE POSITIVE;1.851409163;10.232;232.5;20.42;5090.14;2154.0;7117.0;4.176;1.469
FALSE POSITIVE;1.303859704;2.8239;36.7;0.98;7759.2;2393.0;6802.0;4.103;1.521
FALSE POSITIVE;145.5624926;5.4126;2931.6;40.15;5.33;387.0;6148.0;4.346;1.095
CONFIRMED;3.749105745;1.9826;182.6;1.68;428.25;1160.0;5751.0;4.447;0.983
CONFIRMED;11.08956602;6.2877;148.1;3.51;965.62;1422.0;6353.0;3.698;2.867
CANDIDATE;7.37290344;2.172;205.2;2.67;240.11;1004.0;5973.0;4.371;1.07
FALSE POSITIVE;7.24476126;2.3145;58.0;0.65;116.02;837.0;5370.0;4.494;0.874
CANDIDATE;119.0624882;3.1188;5372.3;10.4;4.26;366.0;5697.0;4.392;0.92
CONFIRMED;8.70798309;2.4904;1419.6;2.01;20.59;543.0;4362.0;4.722;0.554
CANDIDATE;14.8623076;3.161;840.0;1.57;10.08;454.0;4362.0;4.722;0.554
CONFIRMED;4.17634276;2.335;531.5;1.23;54.8;694.0;4362.0;4.722;0.554
CONFIRMED;27.40229859;6.8491;747.5;3.63;68.46;734.0;6198.0;4.237;1.324
CONFIRMED;3.179267286;1.0246;200.9;1.21;347.01;1101.0;5511.0;4.554;0.857
CONFIRMED;10.38122447;2.715;801.5;2.18;48.37;672.0;5095.0;4.566;0.78
CONFIRMED;24.5709023;3.587;764.2;2.82;15.33;505.0;5095.0;4.566;0.78
FALSE POSITIVE;81.221876;4.1135;9883.0;16.59;5.2;385.0;5619.0;4.536;0.874
FALSE POSITIVE;0.817026268;2.0799;1145.5;2.92;2386.13;1784.0;5619.0;4.536;0.874
CONFIRMED;3.024092505;2.8021;7765.0;12.14;1162.54;1489.0;6063.0;4.261;1.358
FALSE POSITIVE;5.670155713;0.9361;536.7;5.85;3.21;341.0;3337.0;5.126;0.183
CONFIRMED;1.022678654;1.3712;129.2;1.14;2138.47;1734.0;5366.0;4.363;1.02
CONFIRMED;12.10968709;6.3461;284.7;2.98;240.8;1005.0;6021.0;4.093;1.458
CONFIRMED;4.75796103;4.66;124.5;1.7;835.65;1372.0;6021.0;4.093;1.458
CONFIRMED;20.4972755;8.536;242.9;2.96;119.42;843.0;6021.0;4.093;1.458
FALSE POSITIVE;13.55480534;2.288;48.3;0.62;50.41;679.0;5370.0;4.494;0.874
FALSE POSITIVE;29.74454668;23.2842;66894.0;20.06;10.1;455.0;4889.0;4.569;0.788
FALSE POSITIVE;14.15402428;4.47001;61625.0;53.25;86.13;777.0;5850.0;4.404;1.037
FALSE POSITIVE;0.844786082;3.5289;2468.5;35.27;2846.03;1864.0;5705.0;4.452;0.915
FALSE POSITIVE;0.848483947;1.4451;1907.4;32.11;3117.82;1908.0;5941.0;4.504;0.936
FALSE POSITIVE;11.99097576;5.7401;2124.3;37.47;141.63;880.0;6110.0;4.352;1.072
CONFIRMED;53.5292702;5.668;1086.1;2.28;3.48;348.0;4736.0;4.624;0.708
FALSE POSITIVE;0.393726813;2.95;564.6;24.17;12661.53;2705.0;6277.0;4.449;1.031
CONFIRMED;2.757584622;0.9267;563.1;1.01;33.79;615.0;3683.0;4.84;0.424
CONFIRMED;0.928310036;1.1899;376.2;1.16;365.72;1115.0;4109.0;4.672;0.602
CONFIRMED;13.48457668;5.0197;653.5;3.39;176.29;929.0;6198.0;4.237;1.324
CONFIRMED;31.8841473;6.122;910.0;3.7;23.82;563.0;5779.0;4.477;0.974
CANDIDATE;16.15811112;6.049;2319.8;86.13;44.83;660.0;5619.0;4.536;0.874
FALSE POSITIVE;67.69213907;51.349;25457.0;175.98;448.21;1173.0;5355.0;2.754;10.703
CONFIRMED;12.06222962;2.0584;300.2;1.62;74.8;750.0;5547.0;4.451;0.933
CONFIRMED;9.93146307;5.678;398.6;2.41;177.83;931.0;5782.0;4.28;1.22
CONFIRMED;21.85362905;3.439;355.6;1.75;34.57;618.0;5830.0;4.54;0.876
CONFIRMED;8.19345065;5.234;115.4;1.74;405.75;1144.0;6021.0;4.093;1.458
FALSE POSITIVE;19.97867;10.168;944.3;6.85;788.02;1351.0;9651.0;4.229;1.895
CONFIRMED;41.8059544;6.057;434.4;2.02;19.02;533.0;5907.0;4.445;0.973
FALSE POSITIVE;15.45158184;2.406;85.3;2.02;643.83;1285.0;7839.0;4.08;2.069
FALSE POSITIVE;89.698168533;5.5418;273110.0;102.08;22.33;554.0;6214.0;4.021;1.583
FALSE POSITIVE;1.187352427;4.999;20703.0;67.35;6067.3;2251.0;6424.0;4.186;1.489
FALSE POSITIVE;3.012476582;3.1424;1138.5;65.25;7471.65;2371.0;8601.0;4.137;2.031
CONFIRMED;4.77800306;2.7361;473.0;1.85;177.79;932.0;5192.0;4.489;0.873
FALSE POSITIVE;7.814839231;3.0122;2010.3;5.33;156.74;903.0;5887.0;4.499;0.931
FALSE POSITIVE;29.7452499;22.695;778.9;3.6;22.74;557.0;5334.0;4.372;1.004
CONFIRMED;5.32667299;3.4045;611.4;2.26;242.97;1007.0;5831.0;4.517;0.921
FALSE POSITIVE;0.741057213;1.05299;1996.3;26.67;2128.29;1730.0;5496.0;4.592;0.776
FALSE POSITIVE;2.988085455;3.68;802.8;21.81;348.05;1101.0;5497.0;4.577;0.809
FALSE POSITIVE;2.783883492;2.4546;903.9;67.17;3304.55;1934.0;6028.0;3.835;2.147
FALSE POSITIVE;0.393727296;3.02;903.5;23.05;5746.51;2216.0;5628.0;4.575;0.808
CONFIRMED;8.17242644;3.902;864.3;3.29;127.95;858.0;5705.0;4.499;0.905
CANDIDATE;1295.362215;28.297;8708.0;57.82;0.19;169.0;5609.0;4.346;1.048
CONFIRMED;13.0607936;3.215;236.6;1.45;68.66;734.0;5830.0;4.54;0.876
CANDIDATE;4.2989201;2.747;237.6;2.12;283.62;1046.0;5300.0;4.385;0.986
FALSE POSITIVE;25.9518461;14.581;1058.5;22.32;17.37;521.0;5372.0;4.584;0.796
FALSE POSITIVE;25.9518536;14.755;2017.9;24.6;14.09;494.0;5198.0;4.604;0.742
FALSE POSITIVE;5.68628739;17.573;5559.7;4.5;297.81;1059.0;6052.0;4.442;0.956
FALSE POSITIVE;15.663886949;2.4775;5144.4;27.36;298.77;1060.0;5996.0;3.901;2.221
FALSE POSITIVE;4.020628573;4.4085;20901.0;16.94;543.92;1232.0;6210.0;4.45;1.033
CANDIDATE;5.714817603;3.14126;12295.0;9.29;187.27;943.0;5695.0;4.526;0.842
FALSE POSITIVE;185.02288222;4.87326;43547.0;49.82;4.89;379.0;6025.0;4.237;1.367
FALSE POSITIVE;2.897432135;3.1793;1223.7;14.35;5240.0;2170.0;5970.0;3.619;2.994
CONFIRMED;8.70420525;2.9385;1074.9;2.86;74.13;748.0;5074.0;4.474;0.863
CONFIRMED;8.1280933;3.727;224.1;1.39;138.51;875.0;5831.0;4.517;0.921
CANDIDATE;2.83668931;3.031;166.1;1.19;562.48;1242.0;5831.0;4.517;0.921
CONFIRMED;0.974868896;1.6191;197.6;1.16;1605.87;1612.0;5487.0;4.563;0.832
CONFIRMED;4.89721006;1.812;274.4;1.48;157.93;904.0;5093.0;4.483;0.847
FALSE POSITIVE;2.757794163;2.7644;39043.0;20.05;542.43;1231.0;5747.0;4.514;0.891
FALSE POSITIVE;1.914158508;3.2917;7829.2;13.63;1730.47;1646.0;6289.0;4.407;1.118
FALSE POSITIVE;3.98216698;2.396;381.3;3.32;842.48;1374.0;5570.0;4.066;1.548
FALSE POSITIVE;0.643794198;1.5662;456.7;19.51;3852.91;2011.0;5958.0;4.561;0.83
CONFIRMED;16.08832318;5.731;597.8;3.42;138.64;875.0;6157.0;4.224;1.33
CONFIRMED;10.30067919;4.885;271.8;2.2;251.55;1015.0;6157.0;4.224;1.33
CONFIRMED;35.6757453;7.381;471.2;3.02;47.96;671.0;6157.0;4.224;1.33
CANDIDATE;1.00861677;0.91;;;;;;;
FALSE POSITIVE;161.78832712;5.31;87750.0;36.14;4.68;375.0;6018.0;4.327;1.212
CONFIRMED;16.56806842;4.2647;1331.4;2.54;21.27;548.0;4987.0;4.602;0.716
CONFIRMED;47.3329299;2.708;931.5;2.18;5.25;386.0;4987.0;4.602;0.716
FALSE POSITIVE;0.856895349;1.3078;82.2;0.82;2960.82;1881.0;6021.0;4.537;0.873
CONFIRMED;40.8065333;13.135;313.9;3.71;83.75;772.0;6207.0;3.963;2.097
CONFIRMED;2.46697039;1.6345;308.7;1.56;398.42;1139.0;5074.0;4.474;0.863
CANDIDATE;2.624234833;1.3874;2607.0;5.11;434.31;1164.0;5340.0;4.514;0.899
CONFIRMED;6.61836309;3.6813;549.1;2.98;304.65;1066.0;5529.0;4.19;1.294
CONFIRMED;107.7214092;8.042;1396.2;4.75;7.39;421.0;5529.0;4.19;1.294
CANDIDATE;92.77779;6.64;359.0;1.92;6.7;410.0;5888.0;4.444;1.019
FALSE POSITIVE;5.251916208;4.9095;10624.0;37.15;194.17;952.0;5542.0;4.52;0.872
CONFIRMED;9.673958488;3.2641;952.7;2.63;69.42;736.0;5192.0;4.489;0.873
FALSE POSITIVE;100.3039228;8.702;5450.0;29.55;2.26;313.0;5055.0;4.566;0.772
FALSE POSITIVE;200.61103346;7.13;;;;;;;
FALSE POSITIVE;0.986620248;3.9722;1345.8;43.98;6719.67;2308.0;6243.0;4.176;1.385
FALSE POSITIVE;1.63484631;6.11;;;17098.4;;;;
CONFIRMED;14.12847677;3.685;628.7;2.73;70.5;739.0;5779.0;4.477;0.974
CONFIRMED;48.6478543;5.464;641.8;4.14;13.57;489.0;5779.0;4.477;0.974
CONFIRMED;8.39842977;6.344;340.1;2.0;221.66;984.0;6309.0;4.441;1.044
CONFIRMED;8.63847391;5.4566;395.9;5.99;958.35;1419.0;5684.0;3.657;3.046
CANDIDATE;422.917678;31.274;1367.7;5.89;1.73;292.0;5796.0;4.12;1.444
CONFIRMED;140.10765;18.503;266.8;3.42;16.17;511.0;6207.0;3.963;2.097
CONFIRMED;3.4815917;1.8069;135.2;1.17;421.61;1156.0;5405.0;4.374;1.022
FALSE POSITIVE;8.360616221;7.5385;28066.0;40.35;601.6;1263.0;5463.0;3.79;2.445
FALSE POSITIVE;1.838514968;2.7391;2721.7;4.86;974.1;1426.0;5751.0;4.508;0.94
CONFIRMED;35.61760233;8.4559;4634.9;5.17;10.19;456.0;5123.0;4.523;0.779
FALSE POSITIVE;1.09206833;1.8596;219.2;1.29;1588.89;1611.0;5639.0;4.551;0.859
CONFIRMED;10.12805158;3.517;477.4;1.95;81.77;767.0;5676.0;4.548;0.82
FALSE POSITIVE;1.613001111;2.394;104.1;1.25;1878.1;1680.0;5580.0;4.223;1.205
CONFIRMED;3.770551475;3.8077;12440.0;12.05;679.75;1302.0;6322.0;4.426;1.075
FALSE POSITIVE;1.343767797;1.9405;4702.6;18.66;11675.38;2654.0;6324.0;3.8;2.312
FALSE POSITIVE;29.12436474;3.4209;6496.0;15.25;3.81;356.0;4457.0;4.767;0.481
FALSE POSITIVE;31.82814583;2.917;4456.8;35.8;23.97;564.0;5908.0;4.507;0.92
FALSE POSITIVE;3.629442796;5.63;426.6;3.28;1001.35;1434.0;6506.0;4.336;1.217
FALSE POSITIVE;0.553261874;0.8875;1038.1;97.36;43709.08;3689.0;5679.0;3.565;3.142
CONFIRMED;5.72812616;2.0295;643.4;1.38;24.74;569.0;3968.0;4.714;0.548
CONFIRMED;3.75574267;2.2911;417.4;1.58;215.46;977.0;5311.0;4.588;0.788
FALSE POSITIVE;7.44042933;2.991;547.3;2.74;144.12;883.0;5815.0;4.54;0.877
CONFIRMED;6.581477136;3.0896;2318.9;4.56;142.63;881.0;5188.0;4.4;0.973
CONFIRMED;24.669192732;7.03515;7382.3;77.76;1150.61;1485.0;5313.0;2.936;9.327
CONFIRMED;2.382652873;1.8888;705.4;2.74;553.53;1237.0;5188.0;4.4;0.973
CONFIRMED;24.66461416;2.8579;2398.8;5.34;24.53;567.0;5188.0;4.4;0.973
CONFIRMED;11.51517167;2.006;1357.4;2.9;43.96;657.0;5177.0;4.59;0.798
CONFIRMED;7.641567589;3.41018;2269.7;4.91;154.25;899.0;5356.0;4.338;1.055
FALSE POSITIVE;30.6113932;3.576;3472.0;19.68;2.38;317.0;3900.0;4.727;0.534
CONFIRMED;7.40742502;3.675;442.0;2.01;183.15;938.0;5922.0;4.474;0.961
FALSE POSITIVE;569.934135;4.1904;18904.0;38.98;1.81;296.0;5367.0;3.783;2.057
FALSE POSITIVE;5.09246539;3.659;254.0;1.17;119.7;844.0;5037.0;4.547;0.751
FALSE POSITIVE;110.61576622;5.0;;;;;;;
FALSE POSITIVE;1.103971357;0.926;317.9;1.37;1109.79;1471.0;5409.0;4.609;0.746
CONFIRMED;10.916108342;3.6496;1479.0;3.93;78.19;758.0;5575.0;4.521;0.932
CONFIRMED;3.353732008;1.4598;1264.7;1.65;33.76;615.0;3789.0;4.781;0.46
CONFIRMED;6.877446033;1.3692;1632.3;2.05;12.95;484.0;3789.0;4.781;0.46
CONFIRMED;28.46464804;2.6657;1629.8;1.87;1.95;301.0;3789.0;4.781;0.46
FALSE POSITIVE;0.293630085;2.3857;2017.7;26.35;9283.34;2503.0;5665.0;4.554;0.843
CONFIRMED;42.89645024;5.6897;555.3;2.0;9.54;448.0;5192.0;4.489;0.873
FALSE POSITIVE;2.44199803;2.759;251.7;1.44;638.05;1282.0;5970.0;4.564;0.796
CANDIDATE;30.5872153;5.3698;464.8;2.32;35.08;621.0;5944.0;4.38;1.082
CONFIRMED;7.09712124;2.1059;369.5;0.74;7.73;425.0;3569.0;4.861;0.389
FALSE POSITIVE;2.6827683;2.957;79.8;1.19;1366.57;1551.0;6180.0;4.262;1.223
CONFIRMED;3.601465336;2.2753;777.7;2.31;232.65;996.0;5052.0;4.48;0.855
FALSE POSITIVE;3.108251172;2.5048;1867.7;4.43;340.69;1096.0;5330.0;4.495;0.847
CONFIRMED;25.8474958;5.985;537.4;2.4;48.23;672.0;6297.0;4.448;1.031
CONFIRMED;40.715561;6.894;680.9;2.7;26.34;578.0;6297.0;4.448;1.031
FALSE POSITIVE;20.42720701;3.447;1273.0;4.42;48.72;674.0;6014.0;4.494;0.958
FALSE POSITIVE;6.198273591;7.53837;47303.0;19.81;222.23;985.0;6038.0;4.524;0.898
FALSE POSITIVE;1.023471798;2.3499;861.4;3.78;2103.09;1727.0;5741.0;4.491;0.893
FALSE POSITIVE;0.51872711;1.252;714.1;19.07;3537.27;1965.0;5572.0;4.597;0.762
CONFIRMED;17.31711739;3.1518;1473.0;2.04;10.07;454.0;4719.0;4.753;0.502
CONFIRMED;9.42889884;4.4481;565.4;4.39;432.9;1163.0;5897.0;3.98;1.86
FALSE POSITIVE;1.096583368;2.1188;308.5;1.35;1119.9;1474.0;5222.0;4.528;0.763
CANDIDATE;9.95639775;5.615;510.5;28.15;158.42;905.0;6161.0;4.454;1.053
CONFIRMED;6.50327035;2.591;418.3;1.67;98.81;804.0;4999.0;4.49;0.843
CONFIRMED;4.09667624;2.19;302.3;1.42;182.9;938.0;4999.0;4.49;0.843
CONFIRMED;1.196548464;1.2592;224.6;1.25;945.12;1414.0;4999.0;4.49;0.843
CONFIRMED;11.47609015;5.046;182.3;2.07;221.34;984.0;6071.0;4.202;1.41
CONFIRMED;25.2630467;6.22;125.5;1.71;77.24;756.0;6071.0;4.202;1.41
FALSE POSITIVE;7.1688266;1.29;;;;;;;
